transaction_id,amount,transaction_hour,foreign_transaction,location_mismatch,velocity_last_24h,cardholder_age,is_fraud,device_trust_score_binned,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
6229,273.1,12,0,0,1,52,0,1,0,0,0,0,1
6230,89.04,3,0,0,4,54,0,1,1,0,0,0,0
6231,155.54,21,1,0,1,18,0,3,1,0,0,0,0
6232,436.13,16,0,0,6,64,0,2,0,0,0,1,0
6233,145.38,21,0,0,1,51,0,2,0,1,0,0,0
6234,34.52,16,0,0,4,38,0,3,0,0,0,1,0
6235,85.67,13,0,1,1,43,0,3,0,1,0,0,0
6236,333.44,13,0,0,0,31,0,3,1,0,0,0,0
6237,186.02,16,0,0,2,35,0,2,0,1,0,0,0
6238,189.34,7,1,0,0,41,0,3,0,0,0,0,1
6239,362.89,1,0,0,3,52,0,1,0,0,0,1,0
6240,403.93,12,0,0,1,18,0,1,1,0,0,0,0
6241,454.17,21,0,0,1,64,0,1,0,0,0,0,1
6242,17.94,15,0,0,2,60,0,3,0,1,0,0,0
6243,141.4,15,0,1,2,33,0,1,0,1,0,0,0
6244,242.83,5,0,0,3,63,0,1,0,0,0,0,1
6245,254.59,21,0,0,4,56,0,2,0,1,0,0,0
6246,167.98,23,0,0,0,55,0,3,0,0,0,1,0
6247,32.84,3,0,0,2,38,0,1,0,0,1,0,0
6248,287.39,2,0,0,2,41,0,2,0,1,0,0,0
6249,229.21,5,0,0,0,43,0,2,1,0,0,0,0
6250,16.21,3,0,0,3,64,0,1,0,1,0,0,0
6251,112.19,17,0,0,1,63,0,2,1,0,0,0,0
6252,34.4,5,1,0,2,69,0,1,0,1,0,0,0
6253,74.11,4,0,0,1,56,0,3,0,1,0,0,0
6254,3.28,8,1,0,2,35,0,2,1,0,0,0,0
6255,92.05,10,0,0,3,58,0,3,0,0,0,1,0
6256,143.68,5,0,0,0,41,0,3,0,0,1,0,0
6257,173.97,15,0,0,1,61,0,1,0,0,1,0,0
6258,196.04,18,0,0,6,45,0,2,0,0,0,1,0
6259,325.74,10,0,0,1,37,0,3,0,1,0,0,0
6260,43.68,20,0,0,3,56,0,2,0,0,1,0,0
6261,23.11,14,0,0,1,34,0,2,0,0,0,1,0
6262,343.34,23,0,0,0,38,0,3,0,0,0,1,0
6263,30.66,8,0,0,2,67,0,1,0,0,1,0,0
6264,529.8425,23,1,0,3,35,0,1,1,0,0,0,0
6265,332.74,18,0,0,0,67,0,2,0,0,0,0,1
6266,125.08,18,0,0,0,19,0,1,1,0,0,0,0
6267,529.8425,23,0,0,2,54,0,3,0,1,0,0,0
6268,18.44,8,0,0,4,53,0,3,1,0,0,0,0
6269,64.99,22,0,0,4,34,0,2,0,0,0,0,1
6270,183.01,3,1,0,1,60,0,1,0,0,0,0,1
6271,77.54,9,0,0,1,23,0,3,0,0,0,1,0
6272,474.53,8,0,0,1,52,0,3,0,1,0,0,0
6273,12.22,18,0,0,3,57,0,2,0,0,0,1,0
6274,143.5,14,0,0,3,51,0,2,1,0,0,0,0
6275,160.87,18,0,0,0,39,0,1,1,0,0,0,0
6276,190.38,1,0,1,1,54,0,3,0,0,1,0,0
6277,53.15,9,0,0,2,49,0,1,0,0,0,1,0
6278,81.62,18,0,0,1,27,0,2,0,0,0,1,0
6279,334.05,16,0,0,3,23,0,2,0,0,0,1,0
6280,39.03,19,0,1,3,30,0,2,0,0,0,1,0
6281,315.67,23,0,0,5,23,0,2,0,0,0,0,1
6282,148.87,20,0,1,2,53,0,3,0,0,1,0,0
6283,258.53,1,0,0,0,50,0,2,0,1,0,0,0
6284,225.07,18,0,0,2,19,0,3,0,1,0,0,0
6285,41.86,16,0,0,1,33,0,2,0,1,0,0,0
6286,151.42,17,0,0,3,57,0,2,0,0,0,0,1
6287,364.11,16,0,0,2,42,0,2,0,0,1,0,0
6288,101.85,1,1,0,1,37,0,3,0,0,1,0,0
6289,529.8425,18,0,0,2,44,0,2,0,0,0,0,1
6290,108.34,0,0,0,1,63,0,2,0,0,0,1,0
6291,27.73,10,0,0,2,32,0,1,1,0,0,0,0
6292,88.81,9,0,0,1,57,0,2,0,0,0,1,0
6293,529.8425,4,0,0,3,27,0,1,0,1,0,0,0
6294,69.35,15,0,0,1,55,0,2,0,0,0,1,0
6295,364.63,23,0,0,4,44,0,3,0,0,0,0,1
6296,383.53,4,0,1,1,34,0,2,0,1,0,0,0
6297,77.59,23,0,0,4,39,0,1,1,0,0,0,0
6298,15.65,22,0,0,1,56,0,3,0,1,0,0,0
6299,232.09,11,0,0,0,31,0,2,0,0,0,1,0
6300,67.19,3,0,0,1,66,0,1,0,0,1,0,0
6301,274.95,22,0,0,2,60,0,1,0,0,1,0,0
6302,105.22,5,0,0,1,45,0,3,0,0,1,0,0
6303,119.54,18,0,0,3,25,0,3,0,1,0,0,0
6304,270.84,8,0,0,2,25,0,3,0,0,1,0,0
6305,86.73,11,0,0,1,46,0,2,0,0,0,0,1
6306,105.38,14,0,1,1,58,0,2,1,0,0,0,0
6307,84.94,15,1,0,0,18,0,2,0,0,1,0,0
6308,82.41,12,0,0,3,62,0,3,0,0,0,0,1
6309,134.36,20,0,0,3,26,0,3,0,0,0,0,1
6310,297.8,23,0,0,2,25,0,1,0,1,0,0,0
6311,80.83,6,0,0,6,21,0,3,0,1,0,0,0
6312,133.72,22,0,0,3,38,0,1,1,0,0,0,0
6313,199.96,19,0,0,1,22,0,1,1,0,0,0,0
6314,56.51,3,0,0,3,58,0,2,0,0,0,1,0
6315,58.51,10,0,0,5,66,0,2,1,0,0,0,0
6316,487.66,7,0,0,3,58,0,3,0,1,0,0,0
6317,231.42,5,0,1,2,58,0,2,0,0,0,0,1
6318,154.95,9,0,0,2,55,0,1,0,0,0,1,0
6319,187.8,6,0,0,4,40,0,3,1,0,0,0,0
6320,5.35,6,0,0,1,69,0,1,0,0,0,0,1
6321,173.27,3,0,0,2,40,0,3,0,1,0,0,0
6322,128.22,2,0,0,2,19,0,3,0,0,1,0,0
6323,142.04,23,0,0,0,20,0,1,0,0,0,1,0
6324,80.17,6,0,0,2,28,0,1,0,0,0,0,1
6325,15.3,3,0,0,5,45,0,1,0,1,0,0,0
6326,38.67,12,0,1,3,69,0,3,0,1,0,0,0
6327,529.8425,19,0,0,2,20,0,2,0,0,0,1,0
6328,94.58,16,0,1,1,26,0,3,0,0,0,1,0
6329,113.16,6,0,0,2,49,0,1,1,0,0,0,0
6330,9.75,16,1,0,4,62,0,1,1,0,0,0,0
6331,6.89,3,0,0,2,69,0,1,0,0,0,1,0
6332,227.33,10,0,0,1,63,0,1,0,0,0,1,0
6333,139.03,2,0,0,5,27,0,3,0,0,0,0,1
6334,127.93,10,0,0,4,66,0,3,1,0,0,0,0
6335,50.14,2,0,0,2,29,0,2,0,1,0,0,0
6336,245.79,11,0,0,3,61,0,2,1,0,0,0,0
6337,33.16,0,0,0,1,37,0,1,1,0,0,0,0
6338,37.92,3,0,0,4,58,0,1,0,0,0,1,0
6339,111.15,13,0,1,1,29,0,2,0,0,0,1,0
6340,60.71,0,0,0,5,26,0,3,1,0,0,0,0
6341,51.17,13,0,1,2,42,0,3,0,0,1,0,0
6342,186.54,12,0,1,0,28,0,2,0,0,1,0,0
6343,189.47,12,0,0,0,26,0,2,1,0,0,0,0
6344,313.24,23,0,0,2,62,0,1,0,0,1,0,0
6345,97.34,14,0,0,2,62,0,2,1,0,0,0,0
6346,13.66,16,0,0,2,30,0,1,0,0,0,1,0
6347,57.55,11,0,0,1,30,0,3,0,0,0,1,0
6348,529.8425,21,0,0,1,24,0,2,0,0,0,1,0
6349,163.26,22,1,0,3,29,0,2,0,1,0,0,0
6350,222.65,13,0,0,2,58,0,3,0,0,0,1,0
6351,1.33,11,0,0,1,40,0,2,0,0,0,1,0
6352,131.44,17,0,0,1,44,0,2,1,0,0,0,0
6353,6.89,3,0,0,3,45,0,2,0,0,1,0,0
6354,151.59,13,0,1,3,48,0,1,0,0,1,0,0
6355,456.37,18,0,0,0,51,0,2,0,0,0,1,0
6356,529.8425,12,0,0,4,29,0,3,0,0,0,1,0
6357,139.99,22,0,0,3,21,0,2,0,0,0,1,0
6358,110.32,17,0,0,2,37,0,1,1,0,0,0,0
6359,522.13,10,0,0,1,53,0,3,1,0,0,0,0
6360,201.54,5,0,0,4,20,0,2,1,0,0,0,0
6361,12.08,8,0,0,1,46,0,2,0,0,1,0,0
6362,112.83,11,0,0,2,66,0,2,0,1,0,0,0
6363,49.46,18,0,0,0,23,0,1,0,0,1,0,0
6364,114.21,13,0,0,2,22,0,2,1,0,0,0,0
6365,109.41,14,0,0,5,60,0,2,0,0,0,0,1
6366,157.07,10,0,0,1,52,0,2,0,1,0,0,0
6367,79.43,5,0,0,2,29,0,3,0,0,0,1,0
6368,32.3,13,0,0,0,55,0,3,0,0,1,0,0
6369,126.11,2,0,0,0,64,0,1,0,1,0,0,0
6370,319.17,18,0,0,1,37,0,3,0,0,0,0,1
6371,196.32,19,0,0,3,42,0,3,0,1,0,0,0
6372,74.35,10,0,0,2,49,0,2,0,0,1,0,0
6373,493.46,23,1,0,3,69,0,1,1,0,0,0,0
6374,437.9,16,0,0,2,20,0,2,0,0,0,1,0
6375,42.28,16,0,0,0,63,0,1,1,0,0,0,0
6376,7.24,22,0,0,2,18,0,2,1,0,0,0,0
6377,243.38,2,0,0,0,18,0,1,0,0,1,0,0
6378,316.44,13,0,0,3,19,0,2,1,0,0,0,0
6379,529.8425,6,0,1,2,69,0,2,1,0,0,0,0
6380,397.04,18,0,0,0,30,0,2,0,0,1,0,0
6381,165.17,2,0,0,0,35,0,2,0,0,1,0,0
6382,135.92,1,0,1,2,59,0,2,0,0,0,0,1
6383,5.08,16,0,0,2,59,0,1,1,0,0,0,0
6384,50.98,8,1,0,6,62,0,2,0,1,0,0,0
6385,110.79,21,0,0,0,38,0,2,0,0,0,1,0
6386,178.24,5,0,0,2,19,0,2,0,0,0,1,0
6387,146.66,23,0,0,0,41,0,1,0,0,1,0,0
6388,244.31,20,0,0,2,23,0,1,0,0,1,0,0
6389,59.07,8,1,0,4,20,0,1,0,0,0,0,1
6390,149.81,4,0,0,2,67,0,3,1,0,0,0,0
6391,16.61,1,1,0,2,31,0,1,0,0,1,0,0
6392,96.1,21,0,0,4,48,0,3,0,0,1,0,0
6393,249.65,14,0,0,4,47,0,1,0,0,0,1,0
6394,212.8,8,0,0,2,26,0,2,1,0,0,0,0
6395,529.8425,18,1,1,0,18,0,2,0,0,0,0,1
6396,58.6,9,0,0,2,55,0,2,0,0,1,0,0
6397,124.12,3,0,0,2,64,0,1,0,0,1,0,0
6398,71.96,9,0,0,1,46,0,3,0,0,1,0,0
6399,104.56,7,0,0,1,42,0,3,0,0,0,1,0
6400,350.02,21,0,0,4,56,0,1,0,0,1,0,0
6401,207.48,12,0,0,3,37,0,3,0,0,1,0,0
6402,385.35,6,0,0,3,29,0,3,0,0,0,1,0
6403,40.96,6,0,1,2,51,0,3,0,0,1,0,0
6404,371.95,3,0,0,4,39,0,2,1,0,0,0,0
6405,11.09,14,0,0,2,61,0,1,1,0,0,0,0
6406,395.03,11,0,0,1,31,0,3,0,0,0,1,0
6407,71.84,15,0,0,3,45,0,2,1,0,0,0,0
6408,67.99,5,0,0,2,24,0,3,0,0,0,0,1
6409,129.17,8,0,0,1,23,0,2,0,0,1,0,0
6410,508.5,2,0,0,3,53,0,1,0,0,0,0,1
6411,8.81,7,0,0,3,49,0,2,1,0,0,0,0
6412,78.16,6,1,0,1,62,0,3,0,0,0,1,0
6413,349.55,3,0,0,3,43,0,3,0,0,0,1,0
6414,90.77,12,0,0,1,23,0,2,0,0,0,0,1
6415,39.98,18,0,0,1,51,0,1,1,0,0,0,0
6416,99.54,6,0,0,3,60,0,2,0,0,1,0,0
6417,87.67,9,0,0,1,65,0,1,1,0,0,0,0
6418,444.6,11,0,0,2,67,0,2,1,0,0,0,0
6419,258.34,2,0,0,1,46,0,2,0,0,0,1,0
6420,126.62,23,0,0,2,23,0,1,0,1,0,0,0
6421,529.8425,11,0,1,1,18,0,2,0,0,1,0,0
6422,112.68,18,0,0,4,25,0,1,0,0,1,0,0
6423,10.8,14,0,0,0,25,0,3,0,0,0,1,0
6424,54.75,7,0,0,0,43,0,2,1,0,0,0,0
6425,103.11,11,0,1,4,39,0,3,0,0,0,1,0
6426,30.72,19,0,0,3,62,0,2,1,0,0,0,0
6427,529.8425,5,0,0,2,33,0,2,0,1,0,0,0
6428,262.09,9,0,0,1,27,0,3,0,1,0,0,0
6429,56.23,1,0,0,3,34,0,2,0,0,0,0,1
6430,160.84,23,0,0,2,62,0,1,1,0,0,0,0
6431,230.07,12,1,0,2,25,0,1,0,0,0,1,0
6432,510.29,6,0,1,3,67,0,3,0,0,0,1,0
6433,384.12,7,0,0,1,37,0,3,0,0,0,1,0
6434,130.32,22,0,0,1,66,0,2,0,0,0,0,1
6435,268.22,15,0,0,1,18,0,2,0,0,1,0,0
6436,148.66,10,0,0,0,61,0,2,0,0,0,1,0
6437,144.82,3,0,0,0,48,0,2,0,1,0,0,0
6438,21.94,16,0,0,2,39,0,1,0,0,0,1,0
6439,24.27,15,0,0,1,60,0,1,0,0,0,1,0
6440,135.73,18,0,0,3,42,0,1,0,0,0,1,0
6441,56.37,22,0,0,2,68,0,1,0,0,1,0,0
6442,3.83,10,0,0,2,29,0,3,0,0,0,1,0
6443,230.97,6,0,0,1,46,0,2,0,0,1,0,0
6444,5.94,12,0,0,3,19,0,2,0,0,1,0,0
6445,162.82,18,0,0,2,31,0,1,0,0,0,0,1
6446,139.46,16,0,0,2,67,0,2,0,1,0,0,0
6447,529.8425,21,0,1,1,41,0,1,0,0,0,1,0
6448,119.17,12,0,0,0,42,0,1,0,0,0,1,0
6449,11.83,11,0,0,2,64,0,3,0,0,0,1,0
6450,144.41,6,0,0,2,41,0,1,0,0,1,0,0
6451,331.1,0,0,0,1,29,0,2,1,0,0,0,0
6452,529.8425,0,0,0,0,20,1,1,0,1,0,0,0
6453,101.29,19,0,1,3,32,0,2,0,0,0,1,0
6454,69.5,22,0,0,4,62,0,3,1,0,0,0,0
6455,426.86,13,0,0,5,27,0,3,1,0,0,0,0
6456,38.21,14,0,0,2,27,0,1,1,0,0,0,0
6457,172.01,10,0,0,4,57,0,3,0,1,0,0,0
6458,93.67,23,0,0,2,59,0,1,1,0,0,0,0
6459,7.55,8,0,0,0,44,0,1,0,0,0,1,0
6460,76.79,16,0,0,3,23,0,3,0,0,0,1,0
6461,55.48,3,1,1,2,55,1,1,0,0,0,0,1
6462,208.56,19,0,0,0,47,0,1,0,0,1,0,0
6463,529.8425,18,0,0,2,26,0,2,1,0,0,0,0
6464,56.17,6,0,0,5,57,0,3,0,0,1,0,0
6465,300.33,0,0,0,1,50,0,2,0,0,1,0,0
6466,10.25,8,0,0,1,40,0,1,0,0,1,0,0
6467,139.04,12,0,0,1,38,0,3,0,0,1,0,0
6468,13.17,23,0,0,1,68,0,3,0,0,1,0,0
6469,489.35,1,0,0,3,18,0,1,0,0,0,1,0
6470,261.71,1,0,0,3,57,0,1,0,1,0,0,0
6471,193.1,23,0,0,1,64,0,3,1,0,0,0,0
6472,312.6,14,0,0,2,29,0,2,1,0,0,0,0
6473,187.7,16,0,0,4,52,0,1,0,0,0,1,0
6474,529.8425,12,0,0,2,63,0,2,0,0,0,1,0
6475,225.29,6,0,1,4,40,0,1,0,0,1,0,0
6476,465.43,8,0,0,1,51,0,2,0,1,0,0,0
6477,131.04,11,0,0,0,51,0,3,1,0,0,0,0
6478,22.41,2,0,0,2,44,0,3,0,0,0,0,1
6479,135.21,22,0,0,2,49,0,2,0,0,0,1,0
6480,24.42,21,0,0,0,68,0,2,0,0,0,0,1
6481,161.59,14,1,0,0,36,0,1,1,0,0,0,0
6482,118.57,6,0,0,3,35,0,3,0,0,0,1,0
6483,175.39,22,1,0,0,25,0,3,1,0,0,0,0
6484,1.82,0,1,0,2,66,1,1,0,0,0,1,0
6485,39.01,13,0,0,2,52,0,3,1,0,0,0,0
6486,121.67,18,0,0,2,65,0,1,0,0,0,0,1
6487,529.8425,15,0,1,2,66,0,2,0,1,0,0,0
6488,87.1,9,0,0,2,53,0,2,0,0,0,1,0
6489,99.41,0,0,0,3,66,0,3,0,0,0,0,1
6490,225.76,4,0,0,3,66,0,1,1,0,0,0,0
6491,166.65,2,0,0,1,45,0,3,0,0,0,0,1
6492,63.93,16,0,0,2,53,0,1,0,0,0,1,0
6493,95.22,17,0,0,4,55,0,3,0,0,0,0,1
6494,44.19,20,0,0,4,61,0,1,1,0,0,0,0
6495,529.8425,18,1,0,4,69,0,2,0,0,1,0,0
6496,25.2,21,0,0,3,56,0,2,0,1,0,0,0
6497,83.69,21,0,0,3,57,0,3,0,1,0,0,0
6498,4.71,17,0,0,1,67,0,2,0,0,1,0,0
6499,45.13,15,0,1,5,22,0,2,0,0,0,1,0
6500,272.93,1,0,0,1,55,0,1,0,0,0,0,1
6501,40.43,14,0,1,0,66,0,1,0,0,0,0,1
6502,15.02,12,0,0,0,30,0,2,0,0,1,0,0
6503,115.8,12,0,0,1,32,0,2,0,0,1,0,0
6504,1.8,15,0,0,3,21,0,3,1,0,0,0,0
6505,15.94,7,0,0,1,55,0,1,1,0,0,0,0
6506,296.7,10,0,0,1,48,0,3,0,1,0,0,0
6507,265.7,7,0,0,1,47,0,1,0,0,0,1,0
6508,444.01,21,0,0,4,19,0,3,0,0,0,1,0
6509,346.98,9,0,0,3,24,0,3,0,0,1,0,0
6510,206.89,22,0,0,1,26,0,2,0,1,0,0,0
6511,9.68,0,0,0,1,46,0,2,0,1,0,0,0
6512,274.89,11,0,0,2,47,0,2,1,0,0,0,0
6513,336.17,8,0,0,1,36,0,3,0,0,0,0,1
6514,288.87,4,0,0,1,39,0,1,0,0,0,1,0
6515,127.85,8,0,1,1,66,0,3,0,1,0,0,0
6516,47.73,15,0,0,1,53,0,1,1,0,0,0,0
6517,335.96,17,0,1,1,20,0,3,1,0,0,0,0
6518,233.8,7,0,0,6,47,0,3,1,0,0,0,0
6519,529.8425,22,0,0,2,54,0,1,0,0,0,0,1
6520,30.46,10,0,0,0,33,0,2,0,1,0,0,0
6521,46.04,19,0,0,2,68,0,3,0,0,1,0,0
6522,42.84,18,0,0,3,19,0,2,0,0,1,0,0
6523,283.11,3,1,0,0,58,0,3,1,0,0,0,0
6524,37.24,19,0,0,2,28,0,1,1,0,0,0,0
6525,12.42,9,0,0,1,64,0,2,0,0,0,0,1
6526,529.8425,23,0,0,3,45,0,2,1,0,0,0,0
6527,4.52,12,0,0,2,46,0,3,0,1,0,0,0
6528,324.59,19,0,0,4,44,0,1,1,0,0,0,0
6529,81.85,13,0,0,1,62,0,2,1,0,0,0,0
6530,331.69,20,0,0,2,23,0,3,0,1,0,0,0
6531,145.59,1,0,0,6,55,0,2,0,0,0,1,0
6532,417.43,3,0,0,5,35,1,1,0,0,1,0,0
6533,469.13,6,0,0,2,57,0,3,1,0,0,0,0
6534,1.65,18,0,1,0,22,0,1,0,1,0,0,0
6535,14.11,16,0,0,4,27,0,3,0,0,1,0,0
6536,51.87,15,0,0,0,39,0,1,0,0,0,0,1
6537,199.19,12,0,0,3,58,0,3,0,0,0,1,0
6538,394.5,23,0,0,0,41,0,3,1,0,0,0,0
6539,110.89,23,0,0,1,24,0,3,0,0,0,1,0
6540,168.1,21,0,0,2,50,0,2,1,0,0,0,0
6541,37.6,22,0,0,4,29,0,2,1,0,0,0,0
6542,294.23,17,0,0,1,34,0,1,1,0,0,0,0
6543,529.8425,20,0,0,1,53,0,1,0,0,0,1,0
6544,56.3,11,0,0,3,51,0,3,0,0,0,0,1
6545,122.91,22,0,0,1,37,0,2,0,1,0,0,0
6546,16.21,0,0,0,6,67,1,1,0,1,0,0,0
6547,147.42,14,0,0,4,32,0,2,0,0,0,0,1
6548,125.77,2,0,0,1,26,0,2,0,0,0,0,1
6549,28.08,5,0,0,4,33,0,1,1,0,0,0,0
6550,105.03,13,0,0,1,25,0,1,1,0,0,0,0
6551,73.19,22,0,0,2,40,0,2,0,1,0,0,0
6552,132.8,5,0,0,4,61,0,2,1,0,0,0,0
6553,158.59,0,0,0,4,24,0,2,1,0,0,0,0
6554,1.54,19,0,0,3,45,0,2,0,0,0,0,1
6555,257.64,5,0,0,2,48,0,1,0,0,0,1,0
6556,224.7,7,0,0,2,57,0,2,0,0,1,0,0
6557,82.11,14,0,0,2,27,0,1,0,0,1,0,0
6558,9.79,13,0,0,2,32,0,2,1,0,0,0,0
6559,253.12,15,0,0,2,24,0,2,1,0,0,0,0
6560,529.8425,19,0,0,1,59,0,2,0,0,1,0,0
6561,49.43,22,0,0,1,39,0,2,0,0,0,0,1
6562,70.35,15,0,0,1,69,0,1,0,0,1,0,0
6563,36.56,18,0,0,1,39,0,2,0,0,1,0,0
6564,154.84,23,0,0,4,56,0,2,0,0,1,0,0
6565,30.28,0,0,0,5,38,1,1,1,0,0,0,0
6566,79.26,3,0,0,1,38,0,1,1,0,0,0,0
6567,214.93,23,0,0,1,43,0,3,0,0,1,0,0
6568,147.82,9,0,0,3,59,0,3,1,0,0,0,0
6569,87.93,19,0,0,4,27,0,1,0,0,1,0,0
6570,98.13,17,0,0,3,42,0,1,0,0,0,0,1
6571,148.64,1,0,0,5,23,0,2,1,0,0,0,0
6572,1.06,3,0,0,2,32,0,1,0,0,0,1,0
6573,14.72,14,0,0,3,41,0,3,1,0,0,0,0
6574,383.54,3,0,0,2,69,0,2,0,0,0,0,1
6575,14.59,15,0,1,1,33,0,3,0,0,0,0,1
6576,220.84,14,0,0,1,54,0,3,1,0,0,0,0
6577,454.72,17,0,0,3,21,0,3,0,1,0,0,0
6578,56.82,6,0,0,3,35,0,2,0,0,1,0,0
6579,83.31,14,0,0,3,58,0,1,0,0,1,0,0
6580,151.46,21,0,1,1,54,0,2,0,0,0,0,1
6581,384.23,10,0,0,1,28,0,1,1,0,0,0,0
6582,512.22,18,0,0,3,30,0,3,0,1,0,0,0
6583,242.17,7,0,0,1,23,0,1,0,0,0,1,0
6584,16.31,23,0,0,1,50,0,1,0,0,1,0,0
6585,199.1,0,0,0,3,53,0,1,0,1,0,0,0
6586,95.07,2,0,0,3,38,0,2,0,0,1,0,0
6587,114.52,4,0,0,0,64,0,2,1,0,0,0,0
6588,9.07,17,0,0,4,48,0,2,0,0,1,0,0
6589,38.17,11,0,0,1,69,0,1,0,0,0,1,0
6590,281.36,11,0,0,2,35,0,3,1,0,0,0,0
6591,108.91,20,0,0,2,34,0,2,0,0,0,0,1
6592,64.63,18,0,0,1,26,0,3,0,1,0,0,0
6593,87.22,8,0,0,1,32,0,1,0,0,1,0,0
6594,346.84,10,0,0,3,46,0,1,1,0,0,0,0
6595,248.81,16,0,0,1,21,0,1,1,0,0,0,0
6596,57.22,15,1,0,3,41,0,3,0,0,1,0,0
6597,22.5,3,0,0,0,28,0,2,0,0,0,0,1
6598,52.26,9,1,0,2,41,0,2,0,0,1,0,0
6599,456.34,21,0,0,1,61,0,3,0,0,0,0,1
6600,156.83,14,0,0,2,29,0,3,0,0,1,0,0
6601,137.24,18,0,0,0,48,0,1,1,0,0,0,0
6602,163.32,2,0,0,2,21,0,3,0,0,0,1,0
6603,82.04,20,0,1,1,57,0,3,0,0,0,1,0
6604,296.21,22,0,0,1,61,0,2,1,0,0,0,0
6605,133.35,4,0,0,4,37,0,3,0,0,0,1,0
6606,22.35,10,0,0,1,23,0,2,0,0,0,0,1
6607,24.87,23,0,0,1,62,0,3,1,0,0,0,0
6608,138.55,4,0,0,2,22,0,1,0,0,0,0,1
6609,496.41,6,0,0,0,31,0,1,1,0,0,0,0
6610,66.36,5,0,0,6,32,0,2,0,0,0,0,1
6611,366.61,12,1,0,0,34,0,3,0,0,0,0,1
6612,259.98,1,0,0,1,32,0,3,0,0,0,1,0
6613,51.26,18,0,0,1,42,0,2,1,0,0,0,0
6614,6.66,10,0,0,1,60,0,1,0,0,1,0,0
6615,19.33,19,0,0,3,31,0,1,0,0,0,1,0
6616,234.68,4,0,0,1,45,0,1,0,0,0,0,1
6617,40.09,8,0,0,2,48,0,3,0,0,0,0,1
6618,83.53,5,0,0,2,62,0,3,0,0,1,0,0
6619,125.38,16,0,0,1,44,0,1,0,0,1,0,0
6620,232.68,18,1,0,1,58,0,1,0,0,0,0,1
6621,21.63,22,0,0,4,69,0,1,0,0,1,0,0
6622,93.87,7,0,0,0,69,0,2,0,1,0,0,0
6623,119.47,6,0,0,2,53,0,2,0,0,0,1,0
6624,140.1,4,0,0,1,33,0,2,1,0,0,0,0
6625,307.03,14,0,0,2,67,0,1,0,0,1,0,0
6626,33.9,9,0,0,1,52,0,1,0,0,1,0,0
6627,296.89,23,0,0,1,30,0,1,0,1,0,0,0
6628,212.49,15,1,0,4,38,0,2,1,0,0,0,0
6629,146.1,8,0,0,3,64,0,1,0,1,0,0,0
6630,216.43,6,0,0,3,37,0,3,1,0,0,0,0
6631,95.59,10,0,0,3,66,0,1,0,0,0,1,0
6632,26.81,8,0,0,6,25,0,3,0,0,1,0,0
6633,197.26,16,0,0,1,69,0,2,0,0,0,1,0
6634,133.88,8,0,0,2,37,0,1,1,0,0,0,0
6635,183.58,2,0,1,0,49,0,3,0,0,1,0,0
6636,74.25,21,0,0,4,23,0,3,0,1,0,0,0
6637,427.27,7,0,0,2,31,0,1,0,0,0,0,1
6638,159.34,18,0,0,0,51,0,2,0,1,0,0,0
6639,16.07,19,0,0,0,53,0,1,0,0,0,0,1
6640,107.55,15,0,0,2,29,0,2,0,1,0,0,0
6641,254.17,6,1,0,4,51,0,2,1,0,0,0,0
6642,284.5,6,0,0,1,33,0,1,0,0,0,1,0
6643,122.83,19,0,0,2,61,0,3,0,0,0,0,1
6644,405.25,12,0,0,1,52,0,2,1,0,0,0,0
6645,56.07,2,0,0,1,60,0,2,0,0,0,1,0
6646,95.16,11,0,0,4,30,0,3,0,0,0,1,0
6647,411.96,23,0,0,1,44,0,3,0,0,1,0,0
6648,407.85,7,0,0,0,58,0,1,0,0,1,0,0
6649,208.34,12,0,0,0,47,0,2,0,0,1,0,0
6650,352.59,19,0,0,2,50,0,2,0,0,0,0,1
6651,16.73,15,0,0,1,53,0,1,0,0,0,0,1
6652,360.44,6,0,0,0,49,0,1,0,0,0,1,0
6653,69.58,3,0,0,2,31,0,3,0,0,0,0,1
6654,35.36,11,0,0,4,65,0,3,0,0,0,1,0
6655,49.25,16,0,0,3,57,0,2,1,0,0,0,0
6656,97.42,0,0,0,4,62,0,3,0,1,0,0,0
6657,52.07,16,0,1,1,37,0,3,0,0,0,1,0
6658,69.57,1,0,0,1,44,0,2,0,0,0,1,0
6659,26.1,5,0,0,0,50,0,1,1,0,0,0,0
6660,63.22,11,0,0,3,49,0,2,0,0,1,0,0
6661,152.87,10,0,0,3,59,0,3,0,0,1,0,0
6662,104.96,20,0,0,2,46,0,1,0,0,1,0,0
6663,76.63,10,0,0,2,53,0,2,0,0,0,1,0
6664,247.0,17,0,0,2,24,0,2,0,0,0,1,0
6665,403.15,7,0,0,5,39,0,3,0,0,0,0,1
6666,254.49,6,1,0,0,42,0,1,0,0,0,0,1
6667,72.62,13,0,0,3,28,0,2,0,1,0,0,0
6668,245.58,15,0,0,2,20,0,1,0,1,0,0,0
6669,29.67,11,0,1,1,22,0,2,0,0,0,0,1
6670,25.13,8,0,0,3,61,0,3,0,0,0,1,0
6671,76.33,19,0,0,2,60,0,2,1,0,0,0,0
6672,296.77,22,0,0,5,50,0,2,0,0,0,0,1
6673,50.91,20,0,0,2,61,0,3,0,0,0,1,0
6674,11.76,15,0,0,2,26,0,3,0,0,0,0,1
6675,25.42,20,0,0,0,65,0,3,0,0,1,0,0
